filename,speaker,title,date,url,,
dcrmv001032001,"Willimon, William H.","""When Bad Things Happen to Good People""",5/17/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001032001.mp4,,
dcrmv001033001,"Williams, Michael","""The Unknown People and the Unknown God""",5/24/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001033001.mp4,,
dcrmv001034001,"Ruether, Rosemary Radford ","""Encountering Christ in the Form of Our Sister""",5/31/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001034001.mp4,,
dcrmv001035001,"Hewett, John","""The Spirit and the Forms of Freedom""",6/7/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001035001.mp4,,
dcrmv001036001,"Campbell, Ted","""On Confessing Faith in Christ""",6/21/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001036001.mp4,,
dcrmv001037001,"Ferree-Clark, Nancy A.","""Face to Face""",6/28/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001037001.mp4,,
dcrmv001038001,"Willimon, William H.","""Sin""",7/5/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001038001.mp4,,
dcrmv001039001,"Gilbert, Paula E.",Sermon Untitled,7/12/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001039001.mp4,,
dcrmv001040001,"Noren, Carol M.","""When Visions Aren't Enough""",7/19/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001040001.mp4,,
dcrmv001041001,"Willimon, William H.","""God's Little Acre""",7/26/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001041001.mp4,,
dcrmv001042001,"Sweet, Leonard I.","""Pigeon-Walking, Whale-Watching, Wave-Riding, Water-Striding""",8/2/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001042001.mp4,,
dcrmv001043001,"Patrick, Louis","""Getting It Together""",8/9/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001043001.mp4,,
dcrmv001044001,"Ferree-Clark, Nancy A.","""The Essence of Murmuring""",8/16/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001044001.mp4,,
dcrmv001045001,"Willimon, William H.","""Letting God Be God""",8/23/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001045001.mp4,,
dcrmv001046001,"Willimon, William H.","""Clean Hands""",8/30/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001046001.mp4,,
dcrmv001047001,"Willimon, William H.","""Advice""",9/6/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001047001.mp4,,
dcrmv001048001,"Willimon, William H.","""Choice, Chance, or the Hand of God?""",9/13/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001048001.mp4,,
dcrmv001049001,"Willimon, William H.","""Choices""",9/20/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001049001.mp4,,
dcrmv001050001,"Willimon, William H.","""Remember NotÄRemember Me""",9/27/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001050001.mp4,,
dcrmv001051001,"Elkins, Heather Murray","""The Song of Stones""",10/4/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001051001.mp4,,
dcrmv001052001,"Willimon, William H.","""Thanks, ButÄ""",10/11/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001052001.mp4,,
dcrmv001053001,"Vannorsdall, John W.","""On Hailing Caesar""",10/18/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001053001.mp4,,
dcrmv001054001,"Storey, Peter J.",Sermon Untitled,10/25/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001054001.mp4,,
dcrmv001055001,"Willimon, William H.","""Blessed Are the Poor in Spirit""",11/1/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001055001.mp4,,
dcrmv001056001,"Lischer, Richard","""Let it Rain""",11/8/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001056001.mp4,,
dcrmv001057001,"Campolo, Anthony","""The Incognito God""",11/15/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001057001.mp4,,
dcrmv001058001,"Noren, Carol M.","""A Matter of Motives""",11/22/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001058001.mp4,,
dcrmv001059001,"Lowery, Eugene","""Who Could Ask for Anything More?""",11/29/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001059001.mp4,,
dcrmv001060001,"Willimon, William H.","""The Way of Peace""",12/6/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001060001.mp4,,
dcrmv001062001,"Stockton, Thomas B.","""Eating from Vineyards We Did Not Plant"" Founders' Day",12/13/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001062001.mp4,,
dcrmv001063001,"Willimon, William H.","""Who His People Were""",12/20/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001063001.mp4,,
dcrmv001064001,"Willimon, William H.","""The Great Resumption after the Grand Intrusion""",12/27/87,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001064001.mp4,,
dcrmv001065001,"Shockley, Grant F.","""The Star in the East""",1/3/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001065001.mp4,,
dcrmv001066001,"Gomes, Peter J.","""Religion of the Dawn""",1/10/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001066001.mp4,,
dcrmv001067001,"Ferree-Clark, Nancy A.","""Desire""",1/17/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001067001.mp4,,
dcrmv001068001,"Willimon, William H.","""Immediately, They Followed""",1/24/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001068001.mp4,,
dcrmv001069001,"Gaventa, Beverly","""Openly and Unhindered""",1/31/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001069001.mp4,,
dcrmv001070001,"Steinmetz, David C.","""For the Sake of the Gospel""",2/7/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001070001.mp4,,
dcrmv001071001,"Willimon, William H.","""Love in Action""",2/14/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001071001.mp4,,
dcrmv001072001,"Willimon, William H.","""That God Will Be God""",2/21/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001072001.mp4,,
dcrmv001073001,"Shoemaker, Steven","""The Foolishness of God""",3/6/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001073001.mp4,,
dcrmv001074001,"Sanders, James A.","""Annunciations""",3/13/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001074001.mp4,,
dcrmv001075001,"Wall, Shelly Wilson","""Unremarkability""",3/20/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001075001.mp4,,
dcrmv001076001,"Willimon, William H.","""A Violent Week""",3/27/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001076001.mp4,,
dcrmv001077001,"Wangerin, Jr., Walter","""The Witnesses of These Things""",4/17/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001077001.mp4,,
dcrmv001078001,"Achtemeier, Elizabeth","""Audacious Claim""",4/24/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001078001.mp4,,
dcrmv001079001,"Jenkins, David E.","""Power and Powerlessness""",5/1/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001079001.mp4,,
dcrmv001080001,"Via, Margaret B.","""What in the World Is God Doing?""",5/8/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001080001.mp4,,
dcrmv001082001,"Holmes, William","""Mystery, 'Mistakes', and Bois d'Arc Trees""",5/22/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001082001.mp4,,
dcrmv001083001,"Salmon-Campbell, Joan","""Come On, Let's Party""",6/6/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001083001.mp4,,
dcrmv001084001,"Wall, John",Sermon Untitled,6/12/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001084001.mp4,,
dcrmv001086001,"Capon, Robert","""No Mighty Work""",7/2/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001086001.mp4,,
dcrmv001087001,"Williams, Chester","""That Special Race""",7/10/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001087001.mp4,,
dcrmv001088001,"Brueggemann, Walter","""Belonging - Beyond Our Barriers""",7/17/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001088001.mp4,,
dcrmv001089001,"Willimon, William H.","""Only Human?""",7/24/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001089001.mp4,,
dcrmv001090001,"Priest, Paul N.","""Losing and Finding""",7/31/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001090001.mp4,,
dcrmv001091001,"Lehman, Gaylord","""Wonder Bread""",8/7/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001091001.mp4,,
dcrmv001092001,"Fuller, Millard","""Theology of the Hammer""",8/14/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001092001.mp4,,
dcrmv001093001,"Felton, Gayle","""To Whom Shall We Go?""",8/21/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001093001.mp4,,
dcrmv001094001,"Willimon, William H.","""Get Ready for a Fight""",8/28/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001094001.mp4,,
dcrmv001095001,"Willimon, William H.","""The Beginning of Wisdom""",9/4/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001095001.mp4,,
dcrmv001096001,"Willimon, William H.","""A Good Name""",9/11/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001096001.mp4,,
dcrmv001097001,"Storey, Peter J. J.",Sermon Untitled,9/18/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001097001.mp4,,
dcrmv001098001,"Willimon, William H.","""Whose Side Are You On?""",9/25/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001098001.mp4,,
dcrmv001099001,"Campbell, Dennis M.","""Seeing and Believing""",10/2/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001099001.mp4,,
dcrmv001100001,"Willimon, William H.","""Knowledge""",10/9/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001100001.mp4,,
dcrmv001101001,"Willimon, William H.","""The Pointlessness of Praise""",10/23/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001101001.mp4,,
dcrmv001102001,"Ter Linden, Nico",Sermon Untitled,10/30/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001102001.mp4,,
dcrmv001103001,"Willimon, William H.","""On Being Stuck with Your Parents""",11/6/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001103001.mp4,,
dcrmv001104001,"Lischer, Richard","""Last Things""",11/13/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001104001.mp4,,
dcrmv001105001,"Willimon, William H.","""Hail, King!""",11/20/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001105001.mp4,,
dcrmv001106001,"Hannibal, Preston B.","""Words of the Heart""",11/27/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001106001.mp4,,
dcrmv001107001,"Willimon, William H.","""A Voice in the Wilderness""",12/4/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001107001.mp4,,
dcrmv001108001,"Chandler, John W.","""Faith, Knowledge, and Community""",12/11/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001108001.mp4,,
dcrmv001109001,"Willimon, William H.","""Mary's Song""",12/18/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001109001.mp4,,
dcrmv001110001,"Willimon, William H.","""The Gifted""",12/25/88,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001110001.mp4,,
dcrmv001111001,"Ferree-Clark, Nancy A.","""At the Name of Jesus""",1/1/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001111001.mp4,,
dcrmv001112001,"Willimon, William H.","""You've Got Spirit""",1/8/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001112001.mp4,,
dcrmv001113001,"Boulton, Edwin C.","""To Petrify the Sacred or Sanctify the Secular""",1/15/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001113001.mp4,,
dcrmv001114001,"Willimon, William H.","""Repentance and Politics""",1/22/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001114001.mp4,,
dcrmv001115001,"Willimon, William H.","""Love""",1/29/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001115001.mp4,,
dcrmv001116001,"Willimon, William H.","""Glimpses of Eternity""",2/5/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001116001.mp4,,
dcrmv001117001,"Willimon, William H.","""Jesus' Temptation""",2/12/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001117001.mp4,,
dcrmv001118001,"Ferree-Clark, Nancy A.","""God's Promise""",2/19/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001118001.mp4,,
dcrmv001119001,"Ferree-Clark, Nancy A.","""Images of God""",2/19/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001119001.mp4,,
dcrmv001120001,"Batten, Stephen J.","""The Voice of God""",2/26/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001120001.mp4,,
dcrmv001121001,"Noren, Carol M.","""Never the Same""",3/5/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001121001.mp4,,
dcrmv001122001,"Brown, Bernard O.","""Song and Suffering""",3/12/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001122001.mp4,,
dcrmv001123001,"Willimon, William H.","""A Woman Dancing""",3/26/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001123001.mp4,,
dcrmv001124001,"Campolo, Anthony","""Reason and Passion""",4/2/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001124001.mp4,,
dcrmv001125001,"Ferree-Clark, Nancy A.","""Hope in Christ""",4/9/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001125001.mp4,,
dcrmv001126001,"Willimon, William H.","""Easter Power""",4/23/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001126001.mp4,,
dcrmv001127001,"Willimon, William H.","""Imagine""",4/30/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001127001.mp4,,
dcrmv001128001,"Willimon, William H.","""Good-bye""",5/7/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001128001.mp4,,
dcrmv001129001,"Willimon, William H.","""When the Answers Don't Fit the Questions"" Baccalaureate Service",5/13/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001129001.mp4,,
dcrmv001130001,"Gregg, Robert C.","""Wisdom's Job Description""",5/21/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001130001.mp4,,
dcrmv001131001,"Willimon, William H.","""Dying, We Live""",5/28/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001131001.mp4,,
dcrmv001132001,"Via, David O.","""By What Authority""",6/11/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001132001.mp4,,
dcrmv001133001,"Biddle, Jr., Perry H.","""Her Great Love Proves That Her Many Sins Have Been Forgiven""",6/18/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001133001.mp4,,
dcrmv001134001,"Gilbert, Paula E.",Sermon Untitled,7/2/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001134001.mp4,,
dcrmv001135001,"Ferree-Clark, Nancy A.","""Reaping What You Sow, and Then Some""",7/9/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001135001.mp4,,
dcrmv001136001,"Kirby, Wallace H.","""I Wonder Why He Didn't Leave His Name""",7/16/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001136001.mp4,,
dcrmv001137001,"Willimon, William H.","""Harmless Hospitality""",7/23/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001137001.mp4,,
dcrmv001138001,"Adams, Harry B.","""To Persist in Prayer""",7/30/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001138001.mp4,,
dcrmv001139001,"Ferree-Clark, Nancy A.","""Rich Toward God""",8/6/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001139001.mp4,,
dcrmv001140001,"Gomes, Peter J.","""Consolations and Blessings""",8/13/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001140001.mp4,,
dcrmv001141001,"Willimon, William H.","""Do You Think That I Have Come to Bring Peace?""",8/20/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001141001.mp4,,
dcrmv001142001,"Willimon, William H.","""Consuming Fire""",8/27/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001142001.mp4,,
dcrmv001143001,"Willimon, William H.","""Get Down and Party""",9/3/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001143001.mp4,,
dcrmv001144001,"Willimon, William H.","""Count the Cost""",9/10/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001144001.mp4,,
dcrmv001145001,"Willimon, William H.","""Just Dying to Party""",9/24/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001145001.mp4,,
dcrmv001146001,"Henry, Stuart C.","""Remembering into the Future""",10/1/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001146001.mp4,,
dcrmv001147001,"Rohland, Edzard","""God's Creation: Longing for Liberation""",10/8/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001147001.mp4,,
dcrmv001148001,"Willimon, William H.","""The Unfettered Word""",10/15/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001148001.mp4,,
dcrmv001149001,"Campbell, Dennis M.","""Watching and Waiting for God""",10/22/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001149001.mp4,,
dcrmv001150001,"Stallings, George A.",Sermon Untitled,11/2/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001150001.mp4,,
dcrmv001151001,"Thornburg, Robert W.","""The Folk Christ Seeks""",11/5/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001151001.mp4,,
dcrmv001152001,"Willimon, William H.","""Jesus' Final Exam""",11/12/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001152001.mp4,,
dcrmv001153001,"Willimon, William H.","""Who Is in Charge Here?""",11/19/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001153001.mp4,,
dcrmv001154001,"Ferree-Clark, Nancy A.","""Is That All There Is?""",11/26/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001154001.mp4,,
dcrmv001155001,"Willimon, William H.","""Redeem the Time""",12/3/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001155001.mp4,,
dcrmv001156001,"Willimon, William H.","""Uncomfortable Words""",12/10/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001156001.mp4,,
dcrmv001157001,"Willimon, William H.","""Patience""",12/17/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001157001.mp4,,
dcrmv001158001,"Brueggemann, Walter","""What a Difference a Week Makes!""",12/31/89,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001158001.mp4,,
dcrmv001159001,"Noren, Carol M.","""Interstate Profits""",1/7/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001159001.mp4,,
dcrmv001160001,"Willimon, William H.","""What Are You Doing Here?""",1/14/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001160001.mp4,,
dcrmv001161001,"Willimon, William H.","""Making the Dream a Reality"" Martin Luther King, Jr. Memorial Service Tape 1",1/14/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001161001.mp4,,
dcrmv001161002,"Willimon, William H.","""Making the Dream a Reality"" Martin Luther King, Jr. Memorial Service Tape 2",1/14/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001161002.mp4,,
dcrmv001162001,"Willimon, William H.","""Being Good""",2/11/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001162001.mp4,,
dcrmv001163001,"Brooks, David","""Grace: The Radical Change""",2/18/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001163001.mp4,,
dcrmv001164001,"Trotter, Mark","""A Student's Guide to Mountain Climbing""",2/25/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001164001.mp4,,
dcrmv001165001,"Willimon, William H.","""Adam Old and New""",3/4/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001165001.mp4,,
dcrmv001166001,"Ferree-Clark, Nancy A.","""An Unexpected Caller""",3/11/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001166001.mp4,,
dcrmv001167001,"Willimon, William H.","""Religious Rage""",3/18/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001167001.mp4,,
dcrmv001168001,"Willimon, William H.","""Lazarus, Arise!""",4/1/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001168001.mp4,,
dcrmv001169001,[unknown],Sermon Untitled,4/14/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001169001.mp4,,
dcrmv001170001,"Willimon, William H.","""He's Back"" Easter Service 11:00 am",4/15/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001170001.mp4,,
dcrmv001171001,"Hillerbrand, Hans J.","""Patron Saint of the University""",4/22/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001171001.mp4,,
dcrmv001172001,"Willimon, William H.","""The Invitation""",4/29/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001172001.mp4,,
dcrmv001173001,"Willimon, William H.","""God's Story, Your Story""",5/11/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001173001.mp4,,
dcrmv001174001,"Suchocki, Marjorie","""Forms of the Resurrection""",5/20/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001174001.mp4,,
dcrmv001175001,"Bethea, Joseph B.","""What Is Eternal Life""",5/27/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001175001.mp4,,
dcrmv001176001,"Willimon, William H.","""For Whom the Bell Tolls""",6/3/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001176001.mp4,,
dcrmv001177001,"Willimon, William H.","""The Trinity: God's Unprofessional Nearness""",6/10/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001177001.mp4,,
dcrmv001178001,"Storey, Peter J.","""When God Turns the Tide""",6/17/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001178001.mp4,,
dcrmv001179001,"Long, Thomas G.","""The Living Out of Dreams""",6/24/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001179001.mp4,,
dcrmv001180001,"Gilbert, Paula E.","""Marked for Life""",7/1/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001180001.mp4,,
dcrmv001181001,"Willimon, William H.","""Jesus' Vacation""",7/8/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001181001.mp4,,
dcrmv001182001,"Achtemeier, Elizabeth","""The Word of the Kingdom""",7/15/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001182001.mp4,,
dcrmv001183001,"Willimon, William H.","""Some Way to Run a Farm""",7/22/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001183001.mp4,,
dcrmv001184001,"Spencer, Jon Michael ","""Neither Slave Nor Freeman""",7/29/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001184001.mp4,,
dcrmv001185001,"Ferree-Clark, Nancy A.","""Eternal Optimists""",8/5/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001185001.mp4,,
dcrmv001186001,"Warlick, Harold C.","""Power""",8/12/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001186001.mp4,,
dcrmv001187001,"Willimon, William H.","""The Distance of God""",8/26/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001187001.mp4,,
dcrmv001188001,"Hure, Jr., Wade P.","""A Long Robe with Flowing Sleeves""",8/19/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001188001.mp4,,
dcrmv001189001,"Willimon, William H.","""Living Sacrifice""",9/2/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001189001.mp4,,
dcrmv001190001,"Willimon, William H.","""The Peril of Forgiveness""",9/9/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001190001.mp4,,
dcrmv001191001,"Willimon, William H.","""Justice""",9/16/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001191001.mp4,,
dcrmv001192001,"Willimon, William H.","""Hell Is for Accountants""",9/23/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001192001.mp4,,
dcrmv001193001,"Ferree-Clark, Nancy A.","""The Mind of Christ""",9/30/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001193001.mp4,,
dcrmv001194001,"Willimon, William H.","""Be Imitators of Me""",10/7/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001194001.mp4,,
dcrmv001195001,"Willimon, William H.","""R.S.V.P""",10/14/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001195001.mp4,,
dcrmv001196001,"Willimon, William H.","""Ordinary People""",10/21/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001196001.mp4,,
dcrmv001197001,"Gomes, Peter J.","""Thinking and Feeling the Faith""",10/28/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001197001.mp4,,
dcrmv001198001,"Willimon, William H.","""Who Are These?""",11/4/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001198001.mp4,,
dcrmv001199001,"Willimon, William H.","""The Day of the Lord""",11/11/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001199001.mp4,,
dcrmv001200001,"Willimon, William H.","""One Tough Master?""",11/18/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001200001.mp4,,
dcrmv001201001,"Thompkins, Jr., Floyd","""Empty Jars and Bills to Pay""",11/25/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001201001.mp4,,
dcrmv001202001,"Willimon, William H.","""Now""",12/2/90,http://library.duke.edu/digitalcollections/media/mp4/dukechapel/dcrmv001202001.mp4,,
